10/22/16
(9:29:52,123,25,82,29,255,51)
(9:29:57,123,25,82,29,255,28)
(9:30:2,123,25,80,29,255,25)
(9:30:8,123,25,82,29,255,32)
(9:30:13,123,25,80,29,255,26)
(9:30:18,123,25,82,29,255,32)
(9:30:23,123,27,80,29,255,47)
(9:30:28,123,26,80,29,255,40)
(9:30:33,123,25,80,29,255,51)
(9:30:38,123,25,80,29,255,49)
(9:30:43,123,25,80,29,255,53)
(9:30:49,123,25,80,29,255,55)
(9:30:54,123,25,80,29,255,63)
(9:30:59,123,25,80,29,255,72)
(9:31:4,123,25,80,29,255,72)
(9:31:9,123,25,80,29,255,77)
(9:31:14,123,25,80,29,255,70)
(9:31:19,123,25,80,29,255,48)
(9:31:24,123,25,80,29,255,75)
(9:31:30,123,25,80,29,255,86)
(9:31:35,123,25,80,29,254,80)
(9:31:40,123,26,80,29,255,38)
(9:31:45,123,25,80,29,255,12)
(9:31:50,123,25,80,29,255,14)
(9:31:55,123,26,80,29,255,101)
(9:32:0,123,25,80,29,255,78)
(9:32:5,123,25,80,29,255,92)
(9:32:10,123,25,80,29,255,77)
(9:32:16,123,25,80,29,255,89)
(9:32:21,123,25,80,29,255,90)
(9:32:26,123,25,80,29,255,91)
(9:32:31,123,25,80,29,255,115)
(9:32:36,123,25,80,29,255,20)
(9:32:41,123,25,80,29,255,23)
(9:32:46,123,26,80,29,255,20)
(9:32:51,123,25,80,29,255,17)
(9:32:56,123,25,80,29,255,13)
(9:33:2,123,26,80,29,255,12)
(9:33:7,123,26,80,29,255,20)
(9:33:12,123,25,80,29,255,18)
(9:33:17,123,26,80,29,254,28)
(9:33:22,123,26,80,29,255,27)
(9:33:27,123,26,80,29,255,24)
(9:33:32,123,26,80,29,255,21)
(9:33:37,123,26,80,29,255,21)
(9:33:42,123,25,80,29,255,17)
(9:33:48,123,26,80,29,255,18)
(9:33:53,123,26,80,29,255,17)
(9:33:58,123,25,80,29,255,17)
(9:34:3,123,26,80,29,255,14)
(9:34:8,123,26,80,29,254,54612)
(9:34:13,123,25,80,29,255,12)
(9:34:18,123,25,80,29,255,23)
(9:34:23,123,25,80,29,255,35)
(9:34:28,123,26,80,29,254,38)
(9:34:34,123,26,80,29,254,35)
(9:34:39,123,26,80,29,251,34)
(9:34:44,123,26,80,29,254,48)
(9:34:49,123,26,80,29,254,36)
(9:34:54,123,25,80,29,255,34)
(9:34:59,123,26,80,29,251,32)
(9:35:4,123,25,80,29,255,42)
(9:35:9,123,25,80,29,253,45)
(9:35:15,123,26,80,29,254,57)
(9:35:20,123,25,80,29,240,45)
(9:35:25,123,26,80,29,255,25)
(9:35:30,123,25,80,29,254,35)
(9:35:35,123,26,80,29,255,39)
(9:35:40,123,26,80,29,255,42)
(9:35:45,123,26,80,29,255,36)
(9:35:50,123,26,80,29,255,88)
(9:35:55,123,29,90,29,255,89)
(9:36:1,123,30,90,29,254,76)
(9:36:6,123,30,91,29,255,89)
(9:36:11,123,29,91,129,255,75)
(9:36:16,123,28,92,129,255,56)
(9:36:21,123,28,92,29,255,128)
(9:36:26,123,28,91,29,255,126)
(9:36:31,123,28,92,129,254,120)
(9:36:37,123,28,92,29,255,126)
(9:36:42,123,28,92,29,255,94)
(9:36:47,123,28,91,29,255,96)
(9:36:52,123,27,91,29,255,91)
(9:36:57,123,27,91,29,255,89)
(9:37:2,123,27,91,29,255,90)
(9:37:7,123,27,91,29,255,89)
(9:37:12,123,27,91,30,255,89)
(9:37:17,123,27,91,30,255,90)
(9:37:22,123,27,91,30,255,88)
(9:37:28,123,27,91,30,255,86)
(9:37:33,123,26,92,29,255,51)
(9:37:38,123,26,92,29,255,80)
(9:37:43,123,26,92,29,255,70)
(9:37:48,123,26,92,29,255,64)
(9:37:53,123,26,92,29,255,59)
(9:37:58,123,26,92,30,255,78)
(9:38:3,123,26,92,30,255,70)
(9:38:8,123,26,92,29,255,31)
(9:38:14,123,26,92,30,255,76)
(9:38:19,123,26,92,30,255,93)
(9:38:24,123,26,92,30,255,35)
(9:38:29,123,26,92,30,254,18)
(9:38:34,123,26,92,129,255,29)
(9:38:39,123,26,92,30,255,44)
(9:38:44,123,26,92,30,255,32)
(9:38:49,123,26,92,30,255,43)
(9:38:54,123,26,92,129,255,59)
(9:38:59,123,26,92,129,255,71)
(9:39:5,123,26,92,129,255,70)
(9:39:10,123,26,92,129,254,70)
(9:39:15,123,26,92,129,255,71)
(9:39:20,123,26,92,129,254,73)
(9:39:25,123,26,92,129,255,71)
(9:39:30,123,26,92,29,255,71)
(9:39:35,123,26,92,29,255,71)
(9:39:40,123,26,92,29,255,72)
(9:39:45,123,26,92,29,255,70)
(9:39:51,123,26,92,29,255,9)
(9:39:56,123,26,92,29,255,9)
(9:40:1,123,26,92,29,255,14)
(9:40:6,123,26,92,29,254,10)
(9:40:11,123,26,92,29,255,11)
(9:40:16,123,26,92,29,255,8)
(9:40:21,123,26,92,29,255,9)
(9:40:26,123,26,92,29,255,47)
(9:40:31,123,26,92,29,255,41)
(9:40:37,123,26,92,29,254,45)
(9:40:42,123,26,92,29,255,23)
(9:40:47,123,26,92,29,255,47)
(9:40:52,123,26,92,29,255,50)
(9:40:57,123,26,92,29,254,44)
(9:41:2,123,26,92,29,255,35)
(9:41:7,123,26,92,29,255,33)
(9:41:12,123,26,92,29,255,43)
(9:41:17,123,26,91,29,255,34)
(9:41:23,123,26,91,29,255,31)
(9:41:28,123,26,91,29,254,42)
(9:41:33,123,26,91,29,255,53)
(9:41:38,123,26,87,29,255,36)
(9:41:43,123,26,87,29,255,35)
(9:41:48,123,26,87,29,254,25)
(9:41:53,123,26,87,29,255,57)
(9:41:58,123,26,87,29,255,59)
(9:42:3,123,26,87,29,255,47)
(9:42:9,123,26,87,29,254,37)
(9:42:14,123,26,87,29,255,35)
(9:42:19,123,26,87,29,255,57)
(9:42:24,123,26,87,29,255,59)
(9:42:29,123,26,87,29,255,36)
(9:42:34,123,26,87,29,255,34)
(9:42:39,123,26,87,29,255,61)
(9:42:44,123,26,87,29,255,71)
(9:42:49,123,26,87,29,255,65)
(9:42:55,123,26,87,29,255,30)
(9:43:0,123,26,87,29,255,46)
(9:43:5,123,26,87,29,255,39)
(9:43:10,123,26,87,29,254,39697)
(9:43:15,123,26,87,29,255,38448)
(9:43:20,123,26,87,29,255,29)
(9:43:25,123,26,87,29,254,51)
(9:43:30,123,26,87,29,254,40)
(9:43:35,123,26,87,29,255,34)
(9:43:41,123,26,87,29,255,75)
(9:43:46,123,26,87,29,255,49)
(9:43:51,123,26,87,29,255,46)
(9:43:56,123,26,87,29,255,28)
(9:44:1,123,26,87,29,255,24)
(9:44:6,123,29,85,29,255,18)
(9:44:11,123,30,85,129,255,43)
(9:44:16,123,34,83,29,255,51)
(9:44:22,123,34,83,29,255,75)
(9:44:27,123,35,82,29,255,14)
(9:44:32,123,34,83,29,255,40)
(9:44:37,123,34,83,29,255,26)
(9:44:42,123,34,83,29,255,46)
(9:44:47,123,33,83,29,255,24)
(9:44:52,123,33,78,29,255,20)
(9:44:57,123,33,78,29,255,34)
(9:45:2,123,32,79,29,255,49)
(9:45:8,123,32,77,29,255,34)
(9:45:13,123,32,77,29,255,62)
(9:45:18,123,31,75,29,255,32)
(9:45:23,123,30,75,29,255,34)
(9:45:28,123,30,75,29,255,47)
(9:45:33,123,30,74,29,254,54)
(9:45:38,123,30,73,29,254,56)
(9:45:43,123,30,73,29,255,41)
(9:45:48,123,29,72,29,255,37)
(9:45:53,123,29,72,29,254,53)
(9:45:59,123,29,71,29,254,30)
(9:46:4,123,29,71,129,255,45)
(9:46:9,123,29,71,29,255,61)
(9:46:14,123,29,71,29,255,54)
(9:46:19,123,28,72,29,255,50)
(9:46:24,123,28,72,29,255,51)
(9:46:29,123,28,72,30,255,59)
(9:46:34,123,28,72,30,255,65)
(9:46:40,123,28,72,30,255,69)
(9:46:45,123,28,71,30,255,114)
(9:46:50,123,28,71,30,255,109)
(9:46:55,123,28,71,30,255,75)
(9:47:0,123,27,71,129,255,78)
(9:47:5,123,27,71,129,255,106)
(9:47:10,123,27,71,129,255,70)
(9:47:15,123,27,71,129,255,59)
(9:47:21,123,27,71,129,255,62)
(9:47:26,123,27,71,129,255,36)
(9:47:31,123,27,71,129,255,35)
(9:47:36,123,27,71,129,255,80)
(9:47:41,123,27,71,129,255,75)
(9:47:46,123,27,71,129,255,81)
(9:47:51,123,27,71,129,254,61)
(9:47:57,123,27,71,129,255,49)
(9:48:2,123,27,71,129,254,53)
(9:48:7,123,27,71,129,255,45)
(9:48:12,123,26,72,129,255,45)
(9:48:17,123,27,71,129,255,47)
(9:48:22,123,26,73,129,255,45)
(9:48:27,123,26,73,129,255,60)
(9:48:32,123,26,73,129,255,54)
(9:48:37,123,26,73,129,254,75)
(9:48:43,123,26,73,129,254,60)
(9:48:48,123,26,73,129,255,68)
(9:48:53,123,26,73,129,255,81)
(9:48:58,123,26,73,129,255,45)
(9:49:3,123,26,73,129,255,77)
(9:49:8,123,26,73,129,255,79)
(9:49:13,123,26,73,129,255,87)
(9:49:18,123,26,73,129,255,109)
(9:49:24,123,26,73,129,255,114)
(9:49:29,123,26,73,129,255,114)
(9:49:34,123,26,73,129,254,112)
(9:49:39,123,26,73,129,255,114)
(9:49:44,123,26,73,129,255,114)
(9:49:49,123,26,73,129,255,116)
(9:49:54,123,26,73,129,255,116)
(9:49:59,123,26,73,129,255,104)
(9:50:5,123,26,73,129,255,101)
(9:50:10,123,26,73,129,255,94)
(9:50:15,123,26,74,129,255,86)
(9:50:20,123,26,74,129,255,78)
(9:50:25,123,26,73,129,254,109)
(9:50:30,123,26,73,129,254,58)
(9:50:35,123,26,74,129,255,87)
(9:50:40,123,26,74,129,255,89)
(9:50:46,123,26,74,129,255,99)
(9:50:51,123,26,74,129,255,51)
(9:50:56,123,26,74,129,255,37)
(9:51:1,123,26,74,129,255,36)
(9:51:6,123,26,74,129,255,51)
(9:51:11,123,26,74,129,255,33)
(9:51:16,123,26,74,129,255,46)
(9:51:21,123,26,75,129,255,108)
(9:51:27,123,26,74,129,254,109)
(9:51:32,123,26,75,129,255,109)
(9:51:37,123,26,75,129,255,96)
(9:51:42,123,26,75,129,255,109)
(9:51:47,123,26,75,129,255,101)
(9:51:52,123,26,75,129,255,102)
(9:51:57,123,26,75,129,255,102)
(9:52:2,123,26,75,129,255,104)
(9:52:7,123,26,75,129,255,109)
(9:52:13,123,26,75,129,255,109)
(9:52:18,123,26,75,129,255,107)
(9:52:23,123,26,75,129,254,106)
(9:52:28,123,26,75,129,255,113)
(9:52:33,123,26,75,129,254,96)
(9:52:38,123,26,75,129,255,97)
(9:52:43,123,26,75,129,255,93)
(9:52:48,123,26,75,129,255,94)
(9:52:54,123,26,75,129,255,86)
(9:52:59,123,26,75,129,255,82)
(9:53:4,123,26,75,129,255,81)
(9:53:9,123,26,75,129,255,80)
(9:53:14,123,26,75,129,255,80)
(9:53:19,123,26,75,129,254,80)
(9:53:24,123,26,75,129,255,82)
(9:53:29,123,26,76,129,254,82)
(9:53:35,123,26,75,129,255,95)
(9:53:40,123,26,75,129,254,109)
(9:53:45,123,26,76,129,255,109)
(9:53:50,123,26,76,129,255,110)
(9:53:55,123,26,76,129,255,110)
(9:54:0,123,26,76,129,254,110)
(9:54:5,123,26,76,129,255,109)
(9:54:10,123,26,76,129,255,108)
(9:54:16,123,26,76,129,255,89)
(9:54:21,123,26,76,129,254,82)
(9:54:26,123,26,76,129,254,86)
(9:54:31,123,26,76,129,255,98)
(9:54:36,123,26,76,129,255,113)
(9:54:41,123,26,76,129,255,112)
(9:54:46,123,26,76,129,255,112)
(9:54:51,123,26,76,129,255,111)
(9:54:57,123,26,76,129,255,111)
(9:55:2,123,26,76,29,255,109)
(9:55:7,123,26,76,129,254,110)
(9:55:12,123,26,76,129,255,110)
(9:55:17,123,26,76,129,255,111)
(9:55:22,123,26,76,129,255,110)
(9:55:27,123,26,76,129,255,109)
(9:55:32,123,26,76,129,255,110)
(9:55:38,123,26,76,129,254,111)
(9:55:43,123,26,76,129,255,111)
(9:55:48,123,26,76,129,255,111)
(9:55:53,123,26,76,129,255,111)
(9:55:58,123,26,76,129,254,111)
(9:56:3,123,26,76,129,255,111)
(9:56:8,123,26,76,129,255,111)
(9:56:13,123,26,76,129,254,112)
(9:56:19,123,26,76,129,255,113)
(9:56:24,123,26,76,129,255,113)
(9:56:29,123,26,76,129,254,113)
(9:56:34,123,26,76,129,255,113)
(9:56:39,123,26,76,129,255,105)
(9:56:44,123,26,76,129,254,98)
(9:56:49,123,26,76,129,255,103)
(9:56:54,123,26,76,129,254,114)
(9:57:0,123,26,76,129,254,113)
(9:57:5,123,26,76,129,254,86)
(9:57:10,123,26,76,129,255,87)
(9:57:15,123,26,76,129,255,80)
(9:57:20,123,26,76,129,254,85)
(9:57:25,123,26,76,129,255,68)
(9:57:30,123,26,76,129,255,75)
(9:57:35,123,26,76,129,254,75)
(9:57:41,123,26,76,129,255,80)
(9:57:46,123,26,76,129,254,80)
(9:57:51,123,26,76,129,255,83)
(9:57:56,123,26,76,129,255,78)
(9:58:1,123,26,76,129,255,76)
(9:58:6,123,26,76,129,255,88)
(9:58:11,123,26,76,129,255,90)
(9:58:16,123,26,76,129,254,58)
(9:58:21,123,26,76,129,255,59)
(9:58:27,123,26,76,129,255,53)
(9:58:32,123,26,76,129,254,104)
(9:58:37,123,26,76,129,255,38)
(9:58:42,123,26,76,129,255,37)
(9:58:47,123,26,76,129,255,29)
(9:58:52,123,26,75,129,254,24)
(9:58:57,123,26,76,129,255,93)
(9:59:3,123,26,75,129,254,70)
(9:59:8,123,26,76,129,255,55)
(10:7:45,123,26,75,129,255,64)
(10:7:50,123,26,75,129,255,62)
(10:7:55,123,26,75,129,255,63)
(10:8:0,123,26,75,129,254,49)
(10:8:6,123,26,75,129,255,63)
(10:8:11,123,26,75,129,254,111)
(10:8:16,123,26,75,129,254,114)
(10:8:21,123,26,75,129,254,97)
(10:8:26,123,26,75,129,255,103)
(10:8:31,123,26,75,129,255,115)
(10:8:36,123,26,76,129,255,90)
(10:8:41,123,26,75,129,255,88)
(10:8:47,123,26,75,129,254,75)
(10:8:52,123,26,75,129,255,74)
(10:8:57,123,26,75,129,254,40)
(10:9:2,123,26,75,129,254,46)
(10:9:7,123,26,75,129,254,45)
(10:9:12,123,26,76,129,255,121)
(10:9:17,123,26,75,129,255,114)
(10:9:22,123,26,75,129,255,94)
(10:9:27,123,26,75,129,255,90)
(10:9:33,123,26,75,129,255,89)
(10:9:38,123,26,75,129,255,90)
(10:9:43,123,26,76,129,255,76)
(10:9:48,123,26,75,129,254,85)
(10:9:53,123,26,76,129,255,86)
(10:9:58,123,26,75,129,255,85)
(10:10:3,123,26,75,129,255,80)
(10:10:8,123,26,75,129,254,82)
(10:10:14,123,26,76,129,255,91)
(10:10:19,123,26,75,129,255,101)
(10:10:24,123,26,75,129,255,118)
(10:10:29,123,26,75,129,255,119)
(10:10:34,123,26,75,129,254,120)
(10:10:39,123,26,75,129,254,117)
(10:10:44,123,26,75,129,255,118)
(10:10:49,123,26,75,129,254,117)
(10:10:55,123,26,75,129,255,114)
(10:11:0,123,26,75,129,254,112)
(10:11:5,123,26,75,129,255,114)
(10:11:10,123,26,75,129,254,114)
(10:11:15,123,26,75,129,255,107)
(10:11:20,123,26,75,129,255,40)
(10:11:25,123,26,75,129,255,55)
(10:11:30,123,26,75,129,255,45)
(10:11:36,123,26,76,129,255,36)
(10:11:41,123,26,75,129,255,37)
(10:11:46,123,26,76,129,254,43)
(10:11:51,123,26,75,129,254,40)
(10:11:56,123,26,76,129,254,36)
(10:12:1,123,26,75,129,255,40)
(10:12:6,123,26,75,129,254,43)
(10:12:11,123,26,75,129,254,58)
(10:12:17,123,26,75,129,255,37)
(10:12:22,123,26,76,129,255,59)
(10:12:27,123,26,75,129,255,47)
(10:12:32,123,26,75,129,254,63)
(10:12:37,123,26,75,129,255,40)
(10:12:42,123,26,75,129,254,45)
(10:12:47,123,26,75,129,255,51)
(10:12:52,123,26,75,129,255,45)
(10:12:58,123,26,75,129,254,52)
(10:13:3,123,26,75,129,254,84)
(10:13:8,123,26,75,129,254,54)
(10:13:13,123,26,75,129,255,67)
(10:13:18,123,26,75,129,255,61)
(10:13:23,123,26,75,129,255,37)
(10:13:28,123,26,75,129,255,53)
(10:13:33,123,26,75,129,255,43)
(10:13:39,123,26,75,129,254,43)
(10:13:44,123,26,75,129,254,38)
(10:13:49,123,26,75,129,255,48)
(10:13:54,123,26,75,129,255,51)
(10:13:59,123,26,75,129,255,60)
(10:14:4,123,26,75,129,255,44)
(10:14:9,123,26,75,129,255,39)
(10:14:14,123,26,75,129,254,41)
(10:14:20,123,26,75,129,255,52)
(10:14:25,123,26,75,129,255,72)
(10:14:30,123,26,75,129,255,53)
(10:14:35,123,26,75,129,255,34)
(10:14:40,123,26,75,29,254,40)
(10:14:45,123,26,75,129,255,69)
(9:20:50,123,27,73,129,253,46)
(9:20:45,123,28,73,29,254,29)
(9:20:50,123,28,73,29,254,24)
(9:20:55,123,28,73,30,255,5)
(0:0:5,123,27,72,85,255,5)
(0:0:10,123,29,71,85,255,10)
(0:0:15,123,27,72,85,255,9)
(0:0:20,123,27,72,85,255,8)
(0:0:26,123,27,72,85,255,8)
(0:0:31,123,29,71,85,255,8)
(0:0:36,123,29,71,85,255,8)
(23:59:45,123,29,71,85,255,9)
(23:59:50,123,27,71,85,255,10)
(23:59:55,123,29,71,85,255,10)
(0:0:0,123,28,71,85,254,12)
(0:0:5,123,28,71,85,255,10)
(0:0:10,123,28,71,85,255,10)
(0:0:15,123,28,72,85,255,6)
(0:0:20,123,26,72,30,255,6)
(0:0:26,123,28,72,30,255,7)
(0:0:51,123,26,72,30,254,10)
(0:0:57,123,28,72,30,255,10)
(0:1:2,123,26,72,30,254,10)
(0:1:7,123,28,72,30,255,10)
(0:1:12,123,28,72,30,255,10)
(0:1:17,123,28,72,30,255,10)
(0:1:22,123,26,72,30,255,11)
(0:1:27,123,28,71,30,254,10)
(0:1:32,123,28,71,30,254,10)
(0:1:37,123,28,71,30,255,10)
(0:1:43,123,28,72,30,255,11)
(0:1:48,123,28,71,30,255,9)
(0:1:53,123,28,71,30,255,10)
(0:1:58,123,28,71,30,255,9)
(0:2:3,123,26,72,30,255,13)
(0:2:8,123,28,72,30,255,10)
(0:2:13,123,28,72,30,255,12)
(0:2:18,123,28,72,30,255,14)
(0:2:23,123,26,72,30,255,14)
(0:2:29,123,28,72,30,254,14)
(0:2:34,123,28,71,30,254,12)
(0:2:39,123,28,71,30,255,12)
(0:2:44,123,28,71,30,255,11)
(0:2:49,123,28,72,30,255,11)
(0:2:54,123,28,71,30,254,11)
(0:2:59,123,28,71,30,255,13)
(0:3:4,123,26,72,30,254,12)
(0:3:9,123,26,72,30,255,10)
(0:3:15,123,28,72,30,255,13)
(0:3:20,123,26,72,30,255,14)
(0:3:25,123,28,71,30,254,13)
(0:3:30,123,28,71,30,254,14)
(0:3:35,123,28,71,30,254,13)
(0:3:40,123,28,72,30,255,20)
(0:3:45,123,26,72,30,254,39)
(0:3:50,123,28,72,30,255,27)
(0:3:55,123,28,72,30,255,6)
(0:4:1,123,28,72,30,255,6)
(0:4:6,123,28,72,30,255,229)
(0:4:11,123,28,72,30,255,203)
(23:59:45,123,28,72,30,255,52)
(23:59:50,123,28,72,30,254,51)
(23:59:55,123,28,72,30,255,53)
(0:0:0,123,28,72,30,255,60)
(0:0:5,123,26,72,30,255,56)
(0:0:10,123,28,72,30,254,56)
(0:0:15,123,28,72,30,254,59)
(0:0:20,123,28,72,30,255,63)
(0:0:26,123,28,72,30,255,64)
(0:0:31,123,28,72,30,254,73)
(0:0:36,123,28,72,30,255,70)
(0:0:41,123,28,72,30,255,71)
(0:0:46,123,28,72,30,255,68)
(0:0:51,123,28,72,30,255,70)
(0:0:56,123,26,72,30,254,61)
(0:1:1,123,26,73,30,255,70)
(0:1:6,123,26,73,30,255,61)
(0:1:12,123,28,72,30,255,45)
(0:1:17,123,26,72,30,255,49)
(0:1:22,123,28,72,30,255,45)
(0:1:27,123,28,72,30,255,50)
(0:1:32,123,28,72,30,255,45)
(0:1:37,123,28,72,30,255,50)
(0:1:42,123,28,72,30,255,37)
(0:1:47,123,28,72,30,255,46)
(0:1:53,123,28,72,30,255,47)
(0:2:1,123,28,72,30,255,48)
(0:2:6,123,28,72,30,255,53)
(0:2:12,123,28,72,30,255,53)
(0:2:17,123,28,72,30,254,60)
(0:2:22,123,28,72,30,255,63)
(0:2:27,123,28,72,30,255,64)
(0:2:32,123,28,72,30,255,63)
(0:2:37,123,28,72,30,255,65)
(0:2:42,123,28,72,30,255,57)
(0:2:47,123,26,73,30,255,58)
(0:2:52,123,26,73,30,255,56)
(0:2:58,123,28,72,30,254,59)
(0:3:3,123,28,72,30,255,63)
(0:3:8,123,28,72,30,255,65)
(0:3:13,123,26,73,30,255,57)
(0:3:18,123,28,72,30,254,54)
(0:3:23,123,28,72,30,254,65)
(0:3:28,123,28,72,30,255,70)
(0:3:33,123,28,72,85,255,53)
(0:3:38,123,28,72,85,255,63)
(0:3:44,123,28,72,85,254,73)
(0:3:49,123,28,72,85,255,71)
(0:3:54,123,28,72,85,255,71)
(0:3:59,123,28,72,85,254,80)
(0:4:4,123,28,72,85,254,76)
(0:4:9,123,28,72,85,254,63)
(0:4:14,123,28,72,85,254,73)
(0:4:19,123,28,72,85,254,63)
(0:4:25,123,28,72,85,254,71)
(0:4:30,123,28,72,85,254,95)
(0:4:35,123,28,72,85,255,102)
(0:4:40,123,28,72,85,254,106)
(0:4:45,123,28,72,85,255,106)
(0:4:50,123,28,72,85,254,109)
(0:4:55,123,28,72,85,255,109)
(0:5:0,123,28,72,85,255,104)
(0:5:5,123,28,72,85,254,75)
(0:5:11,123,28,72,85,254,8997)
(0:5:16,123,28,72,85,254,70)
(0:5:21,123,28,72,85,255,63)
(0:5:26,123,28,72,85,255,54)
(0:5:31,123,28,72,85,255,60)
(0:5:36,123,28,72,85,254,65)
(0:5:41,123,28,72,85,254,65)
(0:5:46,123,28,72,85,254,77)
(0:5:51,123,28,72,85,254,74)
(0:5:57,123,28,72,129,254,60)
(0:6:2,123,28,72,85,255,56)
(0:6:7,123,28,72,129,254,65)
(0:6:12,123,28,72,85,254,59)
(0:6:17,123,28,72,129,254,50)
(0:6:22,123,28,72,85,254,53)
(0:6:28,123,28,72,129,255,53)
(0:6:33,123,28,72,85,254,52)
(0:6:38,123,28,72,129,254,49)
(0:6:43,123,28,72,85,255,50)
(0:0:15,123,28,72,85,254,40)
(0:0:20,123,28,72,85,254,85)
(0:0:26,123,28,72,129,254,72)
(0:0:31,123,28,72,85,255,97)
(0:1:2,123,26,73,85,255,102)
(0:1:7,123,28,72,129,255,99)
(0:1:12,123,28,72,85,255,104)
(0:1:17,123,28,72,129,255,109)
(0:1:22,123,28,72,129,255,108)
(0:1:28,123,28,72,129,255,109)
(0:1:33,123,28,72,85,255,104)
(0:1:38,123,26,73,129,255,104)
(0:2:35,123,28,72,129,254,2632)
(0:2:40,123,28,72,129,254,59)
(0:2:45,123,28,73,129,255,59)
(0:2:51,123,28,73,129,255,49)
(0:2:56,123,28,73,129,255,51)
(0:3:1,123,28,73,129,255,47)
(0:3:6,123,28,73,129,255,39)
(0:3:11,123,28,73,129,255,37)
(0:3:16,123,26,73,129,255,35)
(0:3:22,123,26,73,129,255,61)
(0:3:27,123,28,73,85,255,60)
(0:3:32,123,28,73,129,255,65)
(0:3:37,123,26,73,129,255,99)
(0:3:42,123,28,72,129,255,98)
(0:3:47,123,28,73,129,255,97)
(0:3:53,123,28,73,129,255,103)
(0:3:58,123,26,73,129,255,102)
(0:4:3,123,28,73,129,254,99)
(0:4:8,123,26,73,129,255,104)
(0:4:13,123,28,73,129,255,105)
(0:4:18,123,28,73,129,255,102)
(0:4:24,123,28,72,129,255,104)
(0:4:39,123,28,72,129,255,67)
(0:4:44,123,28,73,129,255,67)
(0:4:50,123,28,72,129,255,65)
(0:5:0,123,28,72,129,255,57)
(0:5:5,123,28,72,129,255,53)
(0:5:10,123,28,72,129,254,98)
